time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2021-08-11T12:00:00Z,0.0,27.125,277.375,30.49
2021-08-12T12:00:00Z,0.0,27.125,277.375,30.38
2021-08-13T12:00:00Z,0.0,27.125,277.375,30.28
2021-08-14T12:00:00Z,0.0,27.125,277.375,30.2
2021-08-15T12:00:00Z,0.0,27.125,277.375,29.96
2021-08-16T12:00:00Z,0.0,27.125,277.375,29.77
2021-08-17T12:00:00Z,0.0,27.125,277.375,29.69
2021-08-18T12:00:00Z,0.0,27.125,277.375,29.63
2021-08-19T12:00:00Z,0.0,27.125,277.375,29.8
2021-08-20T12:00:00Z,0.0,27.125,277.375,29.94
2021-08-21T12:00:00Z,0.0,27.125,277.375,30.13
2021-08-22T12:00:00Z,0.0,27.125,277.375,30.51
2021-08-23T12:00:00Z,0.0,27.125,277.375,30.87
2021-08-24T12:00:00Z,0.0,27.125,277.375,30.32
2021-08-25T12:00:00Z,0.0,27.125,277.375,30.12
2021-08-26T12:00:00Z,0.0,27.125,277.375,30.31
2021-08-27T12:00:00Z,0.0,27.125,277.375,30.27
2021-08-28T12:00:00Z,0.0,27.125,277.375,30.08
2021-08-29T12:00:00Z,0.0,27.125,277.375,30.0
2021-08-30T12:00:00Z,0.0,27.125,277.375,30.05
2021-08-31T12:00:00Z,0.0,27.125,277.375,30.11
2021-09-01T12:00:00Z,0.0,27.125,277.375,30.05
2021-09-02T12:00:00Z,0.0,27.125,277.375,29.83
2021-09-03T12:00:00Z,0.0,27.125,277.375,29.66
2021-09-04T12:00:00Z,0.0,27.125,277.375,29.74
2021-09-05T12:00:00Z,0.0,27.125,277.375,29.8
2021-09-06T12:00:00Z,0.0,27.125,277.375,29.82
2021-09-08T12:00:00Z,0.0,27.125,277.375,30.01
2021-09-09T12:00:00Z,0.0,27.125,277.375,30.02
2021-09-10T12:00:00Z,0.0,27.125,277.375,30.08
2021-09-11T12:00:00Z,0.0,27.125,277.375,30.11
2021-09-12T12:00:00Z,0.0,27.125,277.375,30.29
2021-09-13T12:00:00Z,0.0,27.125,277.375,30.23
2021-09-14T12:00:00Z,0.0,27.125,277.375,29.91
2021-09-15T12:00:00Z,0.0,27.125,277.375,29.8
2021-09-16T12:00:00Z,0.0,27.125,277.375,29.77
2021-09-17T12:00:00Z,0.0,27.125,277.375,29.69
2021-09-18T12:00:00Z,0.0,27.125,277.375,29.53
2021-09-19T12:00:00Z,0.0,27.125,277.375,29.59
2021-09-20T12:00:00Z,0.0,27.125,277.375,29.6
2021-09-21T12:00:00Z,0.0,27.125,277.375,29.58
2021-09-22T12:00:00Z,0.0,27.125,277.375,29.87
2021-09-23T12:00:00Z,0.0,27.125,277.375,30.06
2021-09-24T12:00:00Z,0.0,27.125,277.375,29.94
2021-09-25T12:00:00Z,0.0,27.125,277.375,29.9
2021-09-26T12:00:00Z,0.0,27.125,277.375,29.99
2021-09-27T12:00:00Z,0.0,27.125,277.375,30.01
2021-09-28T12:00:00Z,0.0,27.125,277.375,29.99
2021-09-29T12:00:00Z,0.0,27.125,277.375,29.95
2021-09-30T12:00:00Z,0.0,27.125,277.375,29.81
2021-10-01T12:00:00Z,0.0,27.125,277.375,29.59
2021-10-02T12:00:00Z,0.0,27.125,277.375,29.7
2021-10-03T12:00:00Z,0.0,27.125,277.375,29.65
2021-10-04T12:00:00Z,0.0,27.125,277.375,29.73
2021-10-05T12:00:00Z,0.0,27.125,277.375,29.41
2021-10-06T12:00:00Z,0.0,27.125,277.375,29.36
2021-10-07T12:00:00Z,0.0,27.125,277.375,29.41
2021-10-08T12:00:00Z,0.0,27.125,277.375,29.25
2021-10-09T12:00:00Z,0.0,27.125,277.375,29.04
2021-10-10T12:00:00Z,0.0,27.125,277.375,28.91
2021-10-11T12:00:00Z,0.0,27.125,277.375,28.86
2021-10-12T12:00:00Z,0.0,27.125,277.375,28.87
2021-10-13T12:00:00Z,0.0,27.125,277.375,28.85
2021-10-14T12:00:00Z,0.0,27.125,277.375,29.0
2021-10-15T12:00:00Z,0.0,27.125,277.375,29.09
2021-10-16T12:00:00Z,0.0,27.125,277.375,29.13
2021-10-17T12:00:00Z,0.0,27.125,277.375,28.92
2021-10-18T12:00:00Z,0.0,27.125,277.375,28.65
2021-10-19T12:00:00Z,0.0,27.125,277.375,28.43
2021-10-20T12:00:00Z,0.0,27.125,277.375,28.29
2021-10-21T12:00:00Z,0.0,27.125,277.375,28.28
2021-10-22T12:00:00Z,0.0,27.125,277.375,28.26
2021-10-23T12:00:00Z,0.0,27.125,277.375,27.9
2021-10-24T12:00:00Z,0.0,27.125,277.375,27.7
2021-10-25T12:00:00Z,0.0,27.125,277.375,27.57
2021-10-26T12:00:00Z,0.0,27.125,277.375,27.57
2021-10-27T12:00:00Z,0.0,27.125,277.375,27.62
2021-10-28T12:00:00Z,0.0,27.125,277.375,27.46
2021-10-29T12:00:00Z,0.0,27.125,277.375,27.27
2021-10-30T12:00:00Z,0.0,27.125,277.375,27.0
2021-10-31T12:00:00Z,0.0,27.125,277.375,26.43
2021-11-01T12:00:00Z,0.0,27.125,277.375,26.16
2021-11-02T12:00:00Z,0.0,27.125,277.375,26.07
2021-11-03T12:00:00Z,0.0,27.125,277.375,25.96
2021-11-04T12:00:00Z,0.0,27.125,277.375,25.92
2021-11-05T12:00:00Z,0.0,27.125,277.375,25.71
2021-11-06T12:00:00Z,0.0,27.125,277.375,24.9
2021-11-07T12:00:00Z,0.0,27.125,277.375,24.24
2021-11-08T12:00:00Z,0.0,27.125,277.375,23.82
2021-11-09T12:00:00Z,0.0,27.125,277.375,23.35
2021-11-10T12:00:00Z,0.0,27.125,277.375,23.19
2021-11-11T12:00:00Z,0.0,27.125,277.375,23.26
2021-11-12T12:00:00Z,0.0,27.125,277.375,23.45
2021-11-13T12:00:00Z,0.0,27.125,277.375,23.51
2021-11-14T12:00:00Z,0.0,27.125,277.375,23.33
2021-11-15T12:00:00Z,0.0,27.125,277.375,23.05
2021-11-16T12:00:00Z,0.0,27.125,277.375,22.75
2021-11-17T12:00:00Z,0.0,27.125,277.375,22.66
2021-11-18T12:00:00Z,0.0,27.125,277.375,22.63
2021-11-19T12:00:00Z,0.0,27.125,277.375,22.87
2021-11-20T12:00:00Z,0.0,27.125,277.375,22.9
2021-11-21T12:00:00Z,0.0,27.125,277.375,22.93
2021-11-22T12:00:00Z,0.0,27.125,277.375,22.94
2021-11-23T12:00:00Z,0.0,27.125,277.375,22.74
2021-11-24T12:00:00Z,0.0,27.125,277.375,22.33
2021-11-25T12:00:00Z,0.0,27.125,277.375,22.09
2021-11-26T12:00:00Z,0.0,27.125,277.375,22.02
2021-11-27T12:00:00Z,0.0,27.125,277.375,22.0
2021-11-28T12:00:00Z,0.0,27.125,277.375,21.85
2021-11-29T12:00:00Z,0.0,27.125,277.375,21.45
2021-11-30T12:00:00Z,0.0,27.125,277.375,21.3
2021-12-01T12:00:00Z,0.0,27.125,277.375,21.14
2021-12-02T12:00:00Z,0.0,27.125,277.375,20.99
2021-12-03T12:00:00Z,0.0,27.125,277.375,20.9
2021-12-04T12:00:00Z,0.0,27.125,277.375,20.9
2021-12-05T12:00:00Z,0.0,27.125,277.375,20.98
2021-12-06T12:00:00Z,0.0,27.125,277.375,21.09
2021-12-07T12:00:00Z,0.0,27.125,277.375,21.07
2021-12-08T12:00:00Z,0.0,27.125,277.375,21.21
2021-12-09T12:00:00Z,0.0,27.125,277.375,21.6
2021-12-10T12:00:00Z,0.0,27.125,277.375,21.9
2021-12-11T12:00:00Z,0.0,27.125,277.375,22.22
2021-12-12T12:00:00Z,0.0,27.125,277.375,22.38
2021-12-13T12:00:00Z,0.0,27.125,277.375,22.47
2021-12-14T12:00:00Z,0.0,27.125,277.375,22.46
2021-12-15T12:00:00Z,0.0,27.125,277.375,22.44
2021-12-16T12:00:00Z,0.0,27.125,277.375,22.58
2021-12-17T12:00:00Z,0.0,27.125,277.375,22.63
2021-12-18T12:00:00Z,0.0,27.125,277.375,22.77
2021-12-19T12:00:00Z,0.0,27.125,277.375,23.01
2021-12-20T12:00:00Z,0.0,27.125,277.375,22.93
2021-12-21T12:00:00Z,0.0,27.125,277.375,22.79
2021-12-22T12:00:00Z,0.0,27.125,277.375,22.49
2021-12-23T12:00:00Z,0.0,27.125,277.375,22.1
2021-12-24T12:00:00Z,0.0,27.125,277.375,21.83
2021-12-25T12:00:00Z,0.0,27.125,277.375,21.72
2021-12-26T12:00:00Z,0.0,27.125,277.375,21.71
2021-12-27T12:00:00Z,0.0,27.125,277.375,21.69
2021-12-28T12:00:00Z,0.0,27.125,277.375,21.64
2021-12-29T12:00:00Z,0.0,27.125,277.375,21.68
2021-12-30T12:00:00Z,0.0,27.125,277.375,21.79
2021-12-31T12:00:00Z,0.0,27.125,277.375,22.0
2022-01-01T12:00:00Z,0.0,27.125,277.375,22.15
2022-01-02T12:00:00Z,0.0,27.125,277.375,22.48
2022-01-03T12:00:00Z,0.0,27.125,277.375,22.45
2022-01-04T12:00:00Z,0.0,27.125,277.375,22.14
2022-01-05T12:00:00Z,0.0,27.125,277.375,21.84
2022-01-06T12:00:00Z,0.0,27.125,277.375,21.72
2022-01-07T12:00:00Z,0.0,27.125,277.375,21.64
2022-01-08T12:00:00Z,0.0,27.125,277.375,21.54
2022-01-09T12:00:00Z,0.0,27.125,277.375,21.66
2022-01-10T12:00:00Z,0.0,27.125,277.375,21.93
2022-01-11T12:00:00Z,0.0,27.125,277.375,21.87
2022-01-12T12:00:00Z,0.0,27.125,277.375,21.65
2022-01-13T12:00:00Z,0.0,27.125,277.375,21.4
2022-01-14T12:00:00Z,0.0,27.125,277.375,21.16
2022-01-15T12:00:00Z,0.0,27.125,277.375,20.96
2022-01-16T12:00:00Z,0.0,27.125,277.375,20.89
2022-01-17T12:00:00Z,0.0,27.125,277.375,20.55
2022-01-18T12:00:00Z,0.0,27.125,277.375,20.09
2022-01-19T12:00:00Z,0.0,27.125,277.375,19.79
2022-01-20T12:00:00Z,0.0,27.125,277.375,19.64
2022-01-21T12:00:00Z,0.0,27.125,277.375,19.52
2022-01-22T12:00:00Z,0.0,27.125,277.375,19.32
2022-01-23T12:00:00Z,0.0,27.125,277.375,18.93
2022-01-24T12:00:00Z,0.0,27.125,277.375,18.89
2022-01-25T12:00:00Z,0.0,27.125,277.375,18.91
2022-01-26T12:00:00Z,0.0,27.125,277.375,18.72
2022-01-27T12:00:00Z,0.0,27.125,277.375,18.56
2022-01-28T12:00:00Z,0.0,27.125,277.375,18.5
2022-01-29T12:00:00Z,0.0,27.125,277.375,18.08
2022-01-30T12:00:00Z,0.0,27.125,277.375,17.63
2022-01-31T12:00:00Z,0.0,27.125,277.375,17.31
2022-02-01T12:00:00Z,0.0,27.125,277.375,17.2
2022-02-02T12:00:00Z,0.0,27.125,277.375,17.37
2022-02-03T12:00:00Z,0.0,27.125,277.375,17.72
2022-02-04T12:00:00Z,0.0,27.125,277.375,18.01
2022-02-05T12:00:00Z,0.0,27.125,277.375,18.07
2022-02-06T12:00:00Z,0.0,27.125,277.375,17.64
2022-02-07T12:00:00Z,0.0,27.125,277.375,17.57
2022-02-08T12:00:00Z,0.0,27.125,277.375,17.5
2022-02-09T12:00:00Z,0.0,27.125,277.375,17.46
2022-02-10T12:00:00Z,0.0,27.125,277.375,17.4
2022-02-11T12:00:00Z,0.0,27.125,277.375,17.43
2022-02-12T12:00:00Z,0.0,27.125,277.375,17.68
2022-02-13T12:00:00Z,0.0,27.125,277.375,17.63
2022-02-14T12:00:00Z,0.0,27.125,277.375,17.43
2022-02-15T12:00:00Z,0.0,27.125,277.375,17.18
2022-02-16T12:00:00Z,0.0,27.125,277.375,17.08
2022-02-17T12:00:00Z,0.0,27.125,277.375,17.33
2022-02-18T12:00:00Z,0.0,27.125,277.375,17.58
2022-02-19T12:00:00Z,0.0,27.125,277.375,17.66
2022-02-20T12:00:00Z,0.0,27.125,277.375,18.01
2022-02-21T12:00:00Z,0.0,27.125,277.375,18.41
2022-02-22T12:00:00Z,0.0,27.125,277.375,18.82
2022-02-23T12:00:00Z,0.0,27.125,277.375,19.44
2022-02-24T12:00:00Z,0.0,27.125,277.375,19.87
2022-02-25T12:00:00Z,0.0,27.125,277.375,20.26
2022-02-26T12:00:00Z,0.0,27.125,277.375,20.43
2022-02-27T12:00:00Z,0.0,27.125,277.375,20.57
2022-02-28T12:00:00Z,0.0,27.125,277.375,20.59
2022-03-01T12:00:00Z,0.0,27.125,277.375,20.21
2022-03-02T12:00:00Z,0.0,27.125,277.375,19.89
2022-03-03T12:00:00Z,0.0,27.125,277.375,19.86
2022-03-04T12:00:00Z,0.0,27.125,277.375,20.05
2022-03-05T12:00:00Z,0.0,27.125,277.375,20.23
2022-03-06T12:00:00Z,0.0,27.125,277.375,20.46
2022-03-07T12:00:00Z,0.0,27.125,277.375,20.97
2022-03-08T12:00:00Z,0.0,27.125,277.375,21.35
2022-03-09T12:00:00Z,0.0,27.125,277.375,21.66
2022-03-10T12:00:00Z,0.0,27.125,277.375,21.94
2022-03-11T12:00:00Z,0.0,27.125,277.375,22.23
2022-03-12T12:00:00Z,0.0,27.125,277.375,22.1
2022-03-13T12:00:00Z,0.0,27.125,277.375,21.31
2022-03-14T12:00:00Z,0.0,27.125,277.375,20.8
2022-03-15T12:00:00Z,0.0,27.125,277.375,20.67
2022-03-16T12:00:00Z,0.0,27.125,277.375,20.82
2022-03-17T12:00:00Z,0.0,27.125,277.375,21.18
2022-03-18T12:00:00Z,0.0,27.125,277.375,21.59
2022-03-19T12:00:00Z,0.0,27.125,277.375,21.95
2022-03-20T12:00:00Z,0.0,27.125,277.375,22.07
2022-03-21T12:00:00Z,0.0,27.125,277.375,21.92
2022-03-22T12:00:00Z,0.0,27.125,277.375,21.95
2022-03-23T12:00:00Z,0.0,27.125,277.375,22.07
2022-03-24T12:00:00Z,0.0,27.125,277.375,22.3
2022-03-25T12:00:00Z,0.0,27.125,277.375,22.07
2022-03-26T12:00:00Z,0.0,27.125,277.375,21.95
2022-03-27T12:00:00Z,0.0,27.125,277.375,21.82
2022-03-28T12:00:00Z,0.0,27.125,277.375,21.9
2022-03-29T12:00:00Z,0.0,27.125,277.375,22.25
2022-03-30T12:00:00Z,0.0,27.125,277.375,22.34
2022-03-31T12:00:00Z,0.0,27.125,277.375,22.34
2022-04-01T12:00:00Z,0.0,27.125,277.375,22.45
2022-04-02T12:00:00Z,0.0,27.125,277.375,22.6
2022-04-03T12:00:00Z,0.0,27.125,277.375,22.78
2022-04-04T12:00:00Z,0.0,27.125,277.375,22.92
2022-04-05T12:00:00Z,0.0,27.125,277.375,23.11
2022-04-06T12:00:00Z,0.0,27.125,277.375,23.35
2022-04-07T12:00:00Z,0.0,27.125,277.375,23.43
2022-04-08T12:00:00Z,0.0,27.125,277.375,23.14
2022-04-09T12:00:00Z,0.0,27.125,277.375,22.87
2022-04-10T12:00:00Z,0.0,27.125,277.375,22.62
2022-04-11T12:00:00Z,0.0,27.125,277.375,22.52
2022-04-12T12:00:00Z,0.0,27.125,277.375,22.53
2022-04-13T12:00:00Z,0.0,27.125,277.375,22.58
2022-04-14T12:00:00Z,0.0,27.125,277.375,22.83
2022-04-15T12:00:00Z,0.0,27.125,277.375,23.27
2022-04-16T12:00:00Z,0.0,27.125,277.375,23.51
2022-04-17T12:00:00Z,0.0,27.125,277.375,23.87
2022-04-18T12:00:00Z,0.0,27.125,277.375,24.02
2022-04-19T12:00:00Z,0.0,27.125,277.375,23.88
2022-04-20T12:00:00Z,0.0,27.125,277.375,23.66
2022-04-21T12:00:00Z,0.0,27.125,277.375,23.52
2022-04-22T12:00:00Z,0.0,27.125,277.375,23.39
2022-04-23T12:00:00Z,0.0,27.125,277.375,23.42
2022-04-24T12:00:00Z,0.0,27.125,277.375,23.49
2022-04-25T12:00:00Z,0.0,27.125,277.375,23.59
2022-04-26T12:00:00Z,0.0,27.125,277.375,23.84
2022-04-27T12:00:00Z,0.0,27.125,277.375,24.04
2022-04-28T12:00:00Z,0.0,27.125,277.375,24.28
2022-04-29T12:00:00Z,0.0,27.125,277.375,24.33
2022-04-30T12:00:00Z,0.0,27.125,277.375,24.41
2022-05-01T12:00:00Z,0.0,27.125,277.375,24.58
2022-05-02T12:00:00Z,0.0,27.125,277.375,24.8
2022-05-03T12:00:00Z,0.0,27.125,277.375,25.16
2022-05-04T12:00:00Z,0.0,27.125,277.375,25.53
2022-05-05T12:00:00Z,0.0,27.125,277.375,25.77
2022-05-06T12:00:00Z,0.0,27.125,277.375,25.95
2022-05-07T12:00:00Z,0.0,27.125,277.375,25.92
2022-05-08T12:00:00Z,0.0,27.125,277.375,25.9
2022-05-09T12:00:00Z,0.0,27.125,277.375,26.0
2022-05-10T12:00:00Z,0.0,27.125,277.375,25.77
2022-05-11T12:00:00Z,0.0,27.125,277.375,25.44
2022-05-12T12:00:00Z,0.0,27.125,277.375,25.22
2022-05-13T12:00:00Z,0.0,27.125,277.375,25.3
2022-05-14T12:00:00Z,0.0,27.125,277.375,25.52
2022-05-15T12:00:00Z,0.0,27.125,277.375,25.73
2022-05-16T12:00:00Z,0.0,27.125,277.375,25.93
2022-05-17T12:00:00Z,0.0,27.125,277.375,26.23
2022-05-18T12:00:00Z,0.0,27.125,277.375,26.61
2022-05-19T12:00:00Z,0.0,27.125,277.375,26.83
2022-05-20T12:00:00Z,0.0,27.125,277.375,26.96
2022-05-21T12:00:00Z,0.0,27.125,277.375,27.01
2022-05-22T12:00:00Z,0.0,27.125,277.375,26.94
2022-05-23T12:00:00Z,0.0,27.125,277.375,26.97
2022-05-24T12:00:00Z,0.0,27.125,277.375,27.32
2022-05-25T12:00:00Z,0.0,27.125,277.375,27.45
2022-05-26T12:00:00Z,0.0,27.125,277.375,27.57
2022-05-27T12:00:00Z,0.0,27.125,277.375,27.52
2022-05-28T12:00:00Z,0.0,27.125,277.375,27.58
2022-05-29T12:00:00Z,0.0,27.125,277.375,27.78
2022-05-30T12:00:00Z,0.0,27.125,277.375,27.71
2022-05-31T12:00:00Z,0.0,27.125,277.375,27.67
2022-06-01T12:00:00Z,0.0,27.125,277.375,27.58
2022-06-02T12:00:00Z,0.0,27.125,277.375,27.54
2022-06-03T12:00:00Z,0.0,27.125,277.375,27.51
2022-06-04T12:00:00Z,0.0,27.125,277.375,27.29
2022-06-05T12:00:00Z,0.0,27.125,277.375,27.63
2022-06-06T12:00:00Z,0.0,27.125,277.375,27.83
2022-06-07T12:00:00Z,0.0,27.125,277.375,28.2
2022-06-08T12:00:00Z,0.0,27.125,277.375,28.41
2022-06-09T12:00:00Z,0.0,27.125,277.375,28.53
2022-06-10T12:00:00Z,0.0,27.125,277.375,28.63
2022-06-11T12:00:00Z,0.0,27.125,277.375,28.8
2022-06-12T12:00:00Z,0.0,27.125,277.375,28.91
2022-06-13T12:00:00Z,0.0,27.125,277.375,29.12
2022-06-14T12:00:00Z,0.0,27.125,277.375,29.08
2022-06-15T12:00:00Z,0.0,27.125,277.375,28.96
2022-06-16T12:00:00Z,0.0,27.125,277.375,29.21
2022-06-17T12:00:00Z,0.0,27.125,277.375,29.58
2022-06-18T12:00:00Z,0.0,27.125,277.375,29.8
2022-06-19T12:00:00Z,0.0,27.125,277.375,29.92
2022-06-20T12:00:00Z,0.0,27.125,277.375,29.95
2022-06-21T12:00:00Z,0.0,27.125,277.375,29.61
2022-06-22T12:00:00Z,0.0,27.125,277.375,29.47
2022-06-23T12:00:00Z,0.0,27.125,277.375,29.47
2022-06-24T12:00:00Z,0.0,27.125,277.375,29.66
2022-06-25T12:00:00Z,0.0,27.125,277.375,29.67
2022-06-26T12:00:00Z,0.0,27.125,277.375,29.65
2022-06-27T12:00:00Z,0.0,27.125,277.375,29.66
2022-06-28T12:00:00Z,0.0,27.125,277.375,29.78
2022-06-29T12:00:00Z,0.0,27.125,277.375,30.15
2022-06-30T12:00:00Z,0.0,27.125,277.375,30.16
2022-07-01T12:00:00Z,0.0,27.125,277.375,30.05
2022-07-02T12:00:00Z,0.0,27.125,277.375,30.03
2022-07-03T12:00:00Z,0.0,27.125,277.375,30.24
2022-07-04T12:00:00Z,0.0,27.125,277.375,30.49
2022-07-05T12:00:00Z,0.0,27.125,277.375,30.75
2022-07-06T12:00:00Z,0.0,27.125,277.375,30.76
2022-07-07T12:00:00Z,0.0,27.125,277.375,30.72
2022-07-08T12:00:00Z,0.0,27.125,277.375,30.82
2022-07-09T12:00:00Z,0.0,27.125,277.375,30.84
2022-07-10T12:00:00Z,0.0,27.125,277.375,30.88
2022-07-11T12:00:00Z,0.0,27.125,277.375,30.95
2022-07-12T12:00:00Z,0.0,27.125,277.375,30.95
2022-07-13T12:00:00Z,0.0,27.125,277.375,31.01
2022-07-14T12:00:00Z,0.0,27.125,277.375,31.1
2022-07-15T12:00:00Z,0.0,27.125,277.375,31.26
2022-07-16T12:00:00Z,0.0,27.125,277.375,31.07
2022-07-17T12:00:00Z,0.0,27.125,277.375,30.94
2022-07-18T12:00:00Z,0.0,27.125,277.375,30.79
2022-07-19T12:00:00Z,0.0,27.125,277.375,30.73
2022-07-20T12:00:00Z,0.0,27.125,277.375,30.84
2022-07-21T12:00:00Z,0.0,27.125,277.375,31.07
2022-07-22T12:00:00Z,0.0,27.125,277.375,31.25
2022-07-23T12:00:00Z,0.0,27.125,277.375,31.36
2022-07-24T12:00:00Z,0.0,27.125,277.375,31.23
2022-07-25T12:00:00Z,0.0,27.125,277.375,31.14
2022-07-26T12:00:00Z,0.0,27.125,277.375,31.02
2022-07-27T12:00:00Z,0.0,27.125,277.375,30.91
2022-07-28T12:00:00Z,0.0,27.125,277.375,30.77
2022-07-29T12:00:00Z,0.0,27.125,277.375,30.87
2022-07-30T12:00:00Z,0.0,27.125,277.375,31.04
2022-07-31T12:00:00Z,0.0,27.125,277.375,31.04
2022-08-01T12:00:00Z,0.0,27.125,277.375,31.14
2022-08-02T12:00:00Z,0.0,27.125,277.375,31.15
2022-08-03T12:00:00Z,0.0,27.125,277.375,31.25
2022-08-04T12:00:00Z,0.0,27.125,277.375,31.11
2022-08-05T12:00:00Z,0.0,27.125,277.375,30.92
2022-08-06T12:00:00Z,0.0,27.125,277.375,30.75
2022-08-07T12:00:00Z,0.0,27.125,277.375,30.66
2022-08-08T12:00:00Z,0.0,27.125,277.375,30.59
2022-08-09T12:00:00Z,0.0,27.125,277.375,30.41
2022-08-10T12:00:00Z,0.0,27.125,277.375,30.28
2022-08-11T12:00:00Z,0.0,27.125,277.375,30.36
2022-08-12T12:00:00Z,0.0,27.125,277.375,30.32
2022-08-13T12:00:00Z,0.0,27.125,277.375,30.53
2022-08-14T12:00:00Z,0.0,27.125,277.375,30.64
2022-08-15T12:00:00Z,0.0,27.125,277.375,30.6
2022-08-16T12:00:00Z,0.0,27.125,277.375,30.52
2022-08-17T12:00:00Z,0.0,27.125,277.375,30.45
2022-08-18T12:00:00Z,0.0,27.125,277.375,30.49
2022-08-19T12:00:00Z,0.0,27.125,277.375,30.63
2022-08-20T12:00:00Z,0.0,27.125,277.375,30.86
2022-08-21T12:00:00Z,0.0,27.125,277.375,30.98
2022-08-22T12:00:00Z,0.0,27.125,277.375,31.01
2022-08-23T12:00:00Z,0.0,27.125,277.375,30.98
2022-08-24T12:00:00Z,0.0,27.125,277.375,31.09
2022-08-25T12:00:00Z,0.0,27.125,277.375,31.18
2022-08-26T12:00:00Z,0.0,27.125,277.375,31.15
2022-08-27T12:00:00Z,0.0,27.125,277.375,31.03
2022-08-28T12:00:00Z,0.0,27.125,277.375,30.92
2022-08-29T12:00:00Z,0.0,27.125,277.375,30.75
2022-08-30T12:00:00Z,0.0,27.125,277.375,30.77
2022-08-31T12:00:00Z,0.0,27.125,277.375,30.91
2022-09-01T12:00:00Z,0.0,27.125,277.375,30.97
2022-09-02T12:00:00Z,0.0,27.125,277.375,30.89
2022-09-03T12:00:00Z,0.0,27.125,277.375,30.81
2022-09-04T12:00:00Z,0.0,27.125,277.375,31.14
2022-09-05T12:00:00Z,0.0,27.125,277.375,31.23
2022-09-06T12:00:00Z,0.0,27.125,277.375,31.38
2022-09-07T12:00:00Z,0.0,27.125,277.375,31.35
2022-09-08T12:00:00Z,0.0,27.125,277.375,31.09
2022-09-09T12:00:00Z,0.0,27.125,277.375,30.87
2022-09-10T12:00:00Z,0.0,27.125,277.375,30.59
2022-09-11T12:00:00Z,0.0,27.125,277.375,30.39
2022-09-12T12:00:00Z,0.0,27.125,277.375,30.36
2022-09-13T12:00:00Z,0.0,27.125,277.375,30.35
2022-09-14T12:00:00Z,0.0,27.125,277.375,30.29
2022-09-15T12:00:00Z,0.0,27.125,277.375,30.13
2022-09-16T12:00:00Z,0.0,27.125,277.375,30.03
2022-09-17T12:00:00Z,0.0,27.125,277.375,29.8
2022-09-18T12:00:00Z,0.0,27.125,277.375,29.6
2022-09-19T12:00:00Z,0.0,27.125,277.375,29.59
2022-09-20T12:00:00Z,0.0,27.125,277.375,29.68
2022-09-21T12:00:00Z,0.0,27.125,277.375,29.75
2022-09-22T12:00:00Z,0.0,27.125,277.375,29.79
2022-09-23T12:00:00Z,0.0,27.125,277.375,29.9
2022-09-24T12:00:00Z,0.0,27.125,277.375,29.77
2022-09-25T12:00:00Z,0.0,27.125,277.375,29.71
2022-09-26T12:00:00Z,0.0,27.125,277.375,29.77
2022-09-27T12:00:00Z,0.0,27.125,277.375,29.81
2022-09-28T12:00:00Z,0.0,27.125,277.375,29.52
2022-09-29T12:00:00Z,0.0,27.125,277.375,28.05
2022-09-30T12:00:00Z,0.0,27.125,277.375,27.53
2022-10-01T12:00:00Z,0.0,27.125,277.375,27.13
2022-10-02T12:00:00Z,0.0,27.125,277.375,27.01
2022-10-03T12:00:00Z,0.0,27.125,277.375,26.91
2022-10-04T12:00:00Z,0.0,27.125,277.375,26.9
2022-10-05T12:00:00Z,0.0,27.125,277.375,26.82
2022-10-06T12:00:00Z,0.0,27.125,277.375,26.75
2022-10-07T12:00:00Z,0.0,27.125,277.375,26.64
2022-10-08T12:00:00Z,0.0,27.125,277.375,26.51
2022-10-09T12:00:00Z,0.0,27.125,277.375,26.4
2022-10-10T12:00:00Z,0.0,27.125,277.375,26.4
2022-10-11T12:00:00Z,0.0,27.125,277.375,26.46
2022-10-12T12:00:00Z,0.0,27.125,277.375,26.52
2022-10-13T12:00:00Z,0.0,27.125,277.375,26.65
2022-10-14T12:00:00Z,0.0,27.125,277.375,26.78
2022-10-15T12:00:00Z,0.0,27.125,277.375,26.92
2022-10-16T12:00:00Z,0.0,27.125,277.375,27.11
2022-10-17T12:00:00Z,0.0,27.125,277.375,27.2
2022-10-18T12:00:00Z,0.0,27.125,277.375,27.19
2022-10-20T12:00:00Z,0.0,27.125,277.375,25.99
2022-10-21T12:00:00Z,0.0,27.125,277.375,25.23
2022-10-22T12:00:00Z,0.0,27.125,277.375,24.75
2022-10-23T12:00:00Z,0.0,27.125,277.375,24.59
2022-10-24T12:00:00Z,0.0,27.125,277.375,24.63
2022-10-25T12:00:00Z,0.0,27.125,277.375,24.74
2022-10-26T12:00:00Z,0.0,27.125,277.375,24.85
2022-10-27T12:00:00Z,0.0,27.125,277.375,25.04
2022-10-28T12:00:00Z,0.0,27.125,277.375,25.27
2022-10-29T12:00:00Z,0.0,27.125,277.375,25.49
2022-10-30T12:00:00Z,0.0,27.125,277.375,25.71
2022-10-31T12:00:00Z,0.0,27.125,277.375,25.89
2022-11-01T12:00:00Z,0.0,27.125,277.375,26.09
2022-11-02T12:00:00Z,0.0,27.125,277.375,26.35
2022-11-03T12:00:00Z,0.0,27.125,277.375,26.38
2022-11-04T12:00:00Z,0.0,27.125,277.375,26.36
2022-11-05T12:00:00Z,0.0,27.125,277.375,26.32
